participantID,Trial,Number,Speed,Adjacency_combined,R,RNG,NSQ,RNG2,Coupon,TPI,Repetition gap (mean)
Eve,25,4,fast,,,,,,,,
Eve,25,3,fast,,,,,,,,
Eve,25,7,fast,,,,,,,,
Eve,25,5,fast,,,,,,,,
Eve,25,9,fast,,,,,,,,
Eve,,,,,,,,,,,
Eve,26,6,fast,,,,,,,,
Eve,26,4,fast,,,,,,,,
Eve,26,3,fast,,,,,,,,
Eve,26,7,fast,,,,,,,,
Eve,26,2,fast,,,,,,,,
Eve,26,10,fast,,,,,,,,
Eve,26,7,fast,,,,,,,,
Eve,26,8,fast,,,,,,,,
Eve,,,,,,,,,,,
Eve,27,5,fast,,,,,,,,
Eve,27,4,fast,,,,,,,,
Eve,27,2,fast,,,,,,,,
Eve,27,3,fast,,,,,,,,
Eve,27,5,fast,,,,,,,,
Eve,27,7,fast,,,,,,,,
Eve,,,,,,,,,,,
Eve,28,6,slow,,,,,,,,
Eve,28,9,slow,,,,,,,,
Eve,28,10,slow,,,,,,,,
Eve,28,1,slow,,,,,,,,
Eve,28,5,slow,,,,,,,,
Eve,28,3,slow,,,,,,,,
Eve,28,2,slow,,,,,,,,
Eve,28,4,slow,,,,,,,,
Eve,28,7,slow,,,,,,,,
Eve,28,10,slow,,,,,,,,
Eve,28,8,slow,,,,,,,,
Eve,28,2,slow,,,,,,,,
Eve,28,1,slow,,,,,,,,
Eve,28,5,slow,,,,,,,,
Eve,28,6,slow,,,,,,,,
Eve,28,10,slow,,,,,,,,
Eve,28,8,slow,,,,,,,,
Eve,28,2,slow,,,,,,,,
Eve,28,4,slow,,,,,,,,
Eve,28,6,slow,,,,,,,,
Eve,28,5,slow,,,,,,,,
Eve,,,,,,,,,,,
Eve,29,2,fast,,,,,,,,
Eve,29,5,fast,,,,,,,,
Eve,29,3,fast,,,,,,,,
Eve,29,4,fast,,,,,,,,
Eve,29,1,fast,,,,,,,,
Eve,29,7,fast,,,,,,,,
Eve,29,8,fast,,,,,,,,
Eve,,,,,,,,,,,
Eve,30,6,Slow,,,,,,,,
Eve,30,7,Slow,,,,,,,,
Eve,30,9,Slow,,,,,,,,
Eve,30,8,Slow,,,,,,,,
Eve,30,5,Slow,,,,,,,,
Eve,30,10,Slow,,,,,,,,
Eve,30,2,Slow,,,,,,,,
Eve,30,4,Slow,,,,,,,,
Eve,30,3,Slow,,,,,,,,
Eve,30,7,Slow,,,,,,,,
Eve,30,6,Slow,,,,,,,,
Eve,30,10,Slow,,,,,,,,
Eve,30,9,Slow,,,,,,,,
Eve,30,2,Slow,,,,,,,,
Eve,30,8,Slow,,,,,,,,
Eve,30,3,Slow,,,,,,,,
Eve,30,7,Slow,,,,,,,,
Eve,30,1,Slow,,,,,,,,
Eve,30,6,Slow,,,,,,,,
Eve,30,1,Slow,,,,,,,,
Eve,30,4,Slow,,,,,,,,
Eve,30,5,Slow,,,,,,,,
Eve,30,10,Slow,,,,,,,,
10,practice 1,5,Slow,,,,,,,,
10,practice 1,3,Slow,,,,,,,,
10,practice 1,9,Slow,,,,,,,,
10,practice 1,1,Slow,,,,,,,,
10,practice 1,2,Slow,,,,,,,,
10,practice 1,3,Slow,,,,,,,,
10,practice 1,8,Slow,,,,,,,,
10,practice 1,7,Slow,,,,,,,,
10,practice 1,2,Slow,,,,,,,,
10,practice 1,6,Slow,,,,,,,,
10,practice 1,4,Slow,,,,,,,,
10,practice 1,1,Slow,,,,,,,,
10,practice 1,0,Slow,,,,,,,,
10,,,,,,,,,,,
10,practice 2,2,fast,,,,,,,,
10,practice 2,6,fast,,,,,,,,
10,practice 2,3,fast,,,,,,,,
10,practice 2,0,fast,,,,,,,,
10,,,,,,,,,,,
10,1,4,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
10,1,2,fast,,,,,,,,
10,1,1,fast,,,,,,,,
10,1,7,fast,,,,,,,,
10,,,,,,,,,,,
10,2,4,slow,25.00%,12.15%,0.25,89.90%,0,12+,75.00%,6.25
10,2,7,slow,,,,,,,,
10,2,8,slow,,,,,,,,
10,2,3,slow,,,,,,,,
10,2,5,slow,,,,,,,,
10,2,4,slow,,,,,,,,
10,2,1,slow,,,,,,,,
10,2,3,slow,,,,,,,,
10,2,6,slow,,,,,,,,
10,2,9,slow,,,,,,,,
10,2,7,slow,,,,,,,,
10,2,5,slow,,,,,,,,
10,,,,,,,,,,,
10,3,2,fast,0.00%,39.79%,0,96.97%,0,4+,0.00%,0
10,3,6,fast,,,,,,,,
10,3,8,fast,,,,,,,,
10,3,10,fast,,,,,,,,
10,,,,,,,,,,,
10,4,5,fast,0.00%,29.79%,0,96.97%,0,4+,120.00%,0
10,4,3,fast,,,,,,,,
10,4,6,fast,,,,,,,,
10,4,2,fast,,,,,,,,
10,,,,,,,,,,,
10,5,5,slow,16.67%,12.15%,0,88.89%,0.25,12+,105.00%,0.055
10,5,9,slow,,,,,,,,
10,5,6,slow,,,,,,,,
10,5,8,slow,,,,,,,,
10,5,3,slow,,,,,,,,
10,5,2,slow,,,,,,,,
10,5,4,slow,,,,,,,,
10,5,6,slow,,,,,,,,
10,5,7,slow,,,,,,,,
10,5,3,slow,,,,,,,,
10,5,9,slow,,,,,,,,
10,5,7,slow,,,,,,,,
10,,,,,,,,,,,
10,6,6,slow,0.00%,7.13%,0,88.89%,0,12+,120.00%,7.33
10,6,3,slow,,,,,,,,
10,6,7,slow,,,,,,,,
10,6,4,slow,,,,,,,,
10,6,8,slow,,,,,,,,
10,6,2,slow,,,,,,,,
10,6,5,slow,,,,,,,,
10,6,9,slow,,,,,,,,
10,6,6,slow,,,,,,,,
10,6,8,slow,,,,,,,,
10,6,3,slow,,,,,,,,
10,6,1,slow,,,,,,,,
10,,,,,,,,,,,
10,7,3,slow,25.00%,14.04%,0,88.89%,0.2284,12+,105.00%,5.75
10,7,5,slow,,,,,,,,
10,7,4,slow,,,,,,,,
10,7,1,slow,,,,,,,,
10,7,8,slow,,,,,,,,
10,7,6,slow,,,,,,,,
10,7,9,slow,,,,,,,,
10,7,4,slow,,,,,,,,
10,7,2,slow,,,,,,,,
10,7,3,slow,,,,,,,,
10,7,6,slow,,,,,,,,
10,7,4,slow,,,,,,,,
10,,,,,,,,,,,
10,8,9,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,8,1,fast,,,,,,,,
10,8,3,fast,,,,,,,,
10,8,2,fast,,,,,,,,
10,,,,,,,,,,,
10,9,5,fast,50.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,9,3,fast,,,,,,,,
10,9,7,fast,,,,,,,,
10,9,6,fast,,,,,,,,
10,,,,,,,,,,,
10,10,9,slow,15.38%,7.13%,0.5,89.90%,0,13+,150.00%,5.25
10,10,2,slow,,,,,,,,
10,10,6,slow,,,,,,,,
10,10,5,slow,,,,,,,,
10,10,6,slow,,,,,,,,
10,10,4,slow,,,,,,,,
10,10,9,slow,,,,,,,,
10,10,2,slow,,,,,,,,
10,10,7,slow,,,,,,,,
10,10,3,slow,,,,,,,,
10,10,8,slow,,,,,,,,
10,10,1,slow,,,,,,,,
10,10,4,slow,,,,,,,,
10,,,,,,,,,,,
10,11,6,fast,16.67%,32.22%,0,94.95%,0,6+,112.50%,0.03
10,11,2,fast,,,,,,,,
10,11,5,fast,,,,,,,,
10,11,9,fast,,,,,,,,
10,11,2,fast,,,,,,,,
10,11,7,fast,,,,,,,,
10,,,,,,,,,,,
10,12,3,slow,0.00%,12.81%,0.1568,97.88%,0,14+,100.00%,6
10,12,1,slow,,,,,,,,
10,12,4,slow,,,,,,,,
10,12,7,slow,,,,,,,,
10,12,9,slow,,,,,,,,
10,12,6,slow,,,,,,,,
10,12,8,slow,,,,,,,,
10,12,5,slow,,,,,,,,
10,12,1,slow,,,,,,,,
10,12,7,slow,,,,,,,,
10,12,3,slow,,,,,,,,
10,12,8,slow,,,,,,,,
10,12,5,slow,,,,,,,,
10,12,3,slow,,,,,,,,
10,,,,,,,,,,,
10,13,10,slow,16.67%,14.04%,0,88.89%,0.2284,12+,90.00%,4.5
10,13,2,slow,,,,,,,,
10,13,8,slow,,,,,,,,
10,13,3,slow,,,,,,,,
10,13,10,slow,,,,,,,,
10,13,7,slow,,,,,,,,
10,13,6,slow,,,,,,,,
10,13,3,slow,,,,,,,,
10,13,1,slow,,,,,,,,
10,13,10,slow,,,,,,,,
10,13,9,slow,,,,,,,,
10,13,6,slow,,,,,,,,
10,,,,,,,,,,,
10,14,6,fast,50.00%,39.79%,0,96.97%,0,4+,75.00%,0
10,14,5,fast,,,,,,,,
10,14,1,fast,,,,,,,,
10,14,2,fast,,,,,,,,
10,,,,,,,,,,,
10,15,5,slow,8.33%,12.15%,0.25,89.90%,0,12+,120.00%,7
10,15,10,slow,,,,,,,,
10,15,6,slow,,,,,,,,
10,15,4,slow,,,,,,,,
10,15,9,slow,,,,,,,,
10,15,2,slow,,,,,,,,
10,15,5,slow,,,,,,,,
10,15,10,slow,,,,,,,,
10,15,3,slow,,,,,,,,
10,15,8,slow,,,,,,,,
10,15,4,slow,,,,,,,,
10,15,6,slow,,,,,,,,
10,,,,,,,,,,,
10,16,7,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,16,3,fast,,,,,,,,
10,16,4,fast,,,,,,,,
10,16,1,fast,,,,,,,,
10,,,,,,,,,,,
10,17,9,slow,15.38%,2.50%,0,87.88%,0,0.12,81.82%,0.0567
10,17,10,slow,,,,,,,,
10,17,2,slow,,,,,,,,
10,17,8,slow,,,,,,,,
10,17,7,slow,,,,,,,,
10,17,4,slow,,,,,,,,
10,17,8,slow,,,,,,,,
10,17,10,slow,,,,,,,,
10,17,6,slow,,,,,,,,
10,17,1,slow,,,,,,,,
10,17,3,slow,,,,,,,,
10,17,5,slow,,,,,,,,
10,17,7,slow,,,,,,,,
10,,,,,,,,,,,
10,18,3,slow,15.38%,11.76%,0.2,88.89%,0,13+,81.82%,0.056
10,18,7,slow,,,,,,,,
10,18,8,slow,,,,,,,,
10,18,5,slow,,,,,,,,
10,18,3,slow,,,,,,,,
10,18,2,slow,,,,,,,,
10,18,10,slow,,,,,,,,
10,18,8,slow,,,,,,,,
10,18,5,slow,,,,,,,,
10,18,7,slow,,,,,,,,
10,18,4,slow,,,,,,,,
10,18,6,slow,,,,,,,,
10,18,10,slow,,,,,,,,
10,,,,,,,,,,,
10,19,3,fast,0.00%,39.79%,0,96.97%,0,4+,75.00%,0
10,19,1,fast,,,,,,,,
10,19,7,fast,,,,,,,,
10,19,10,fast,,,,,,,,
10,,,,,,,,,,,
10,20,9,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,20,4,fast,,,,,,,,
10,20,7,fast,,,,,,,,
10,20,6,fast,,,,,,,,
10,,,,,,,,,,,
10,21,6,fast,40.00%,30.10%,0,95.96%,0,5+,100.00%,0
10,21,2,fast,,,,,,,,
10,21,1,fast,,,,,,,,
10,21,10,fast,,,,,,,,
10,21,7,fast,,,,,,,,
10,,,,,,,,,,,
10,22,5,slow,23.08%,11.76%,0,87.88%,0.2,13+,68.18%,0.07
10,22,7,slow,,,,,,,,
10,22,10,slow,,,,,,,,
10,22,9,slow,,,,,,,,
10,22,2,slow,,,,,,,,
10,22,1,slow,,,,,,,,
10,22,4,slow,,,,,,,,
10,22,7,slow,,,,,,,,
10,22,2,slow,,,,,,,,
10,22,9,slow,,,,,,,,
10,22,10,slow,,,,,,,,
10,22,5,slow,,,,,,,,
10,22,3,slow,,,,,,,,
10,,,,,,,,,,,
10,23,7,slow,25.00%,7.13%,0,88.89%,0,12+,90.00%,6.67
10,23,6,slow,,,,,,,,
10,23,8,slow,,,,,,,,
10,23,10,slow,,,,,,,,
10,23,3,slow,,,,,,,,
10,23,1,slow,,,,,,,,
10,23,4,slow,,,,,,,,
10,23,5,slow,,,,,,,,
10,23,3,slow,,,,,,,,
10,23,7,slow,,,,,,,,
10,23,10,slow,,,,,,,,
10,23,9,slow,,,,,,,,
10,,,,,,,,,,,
10,24,5,slow,8.33%,7.13%,0,88.89%,0,12+,105.00%,6.33
10,24,1,slow,,,,,,,,
10,24,9,slow,,,,,,,,
10,24,3,slow,,,,,,,,
10,24,6,slow,,,,,,,,
10,24,10,slow,,,,,,,,
10,24,4,slow,,,,,,,,
10,24,9,slow,,,,,,,,
10,24,2,slow,,,,,,,,
10,24,1,slow,,,,,,,,
10,24,6,slow,,,,,,,,
10,24,8,slow,,,,,,,,
10,,,,,,,,,,,
10,25,7,slow,16.67%,19.06%,0.186,89.90%,0,12+,105.00%,6
10,25,8,slow,,,,,,,,
10,25,3,slow,,,,,,,,
10,25,1,slow,,,,,,,,
10,25,5,slow,,,,,,,,
10,25,10,slow,,,,,,,,
10,25,6,slow,,,,,,,,
10,25,7,slow,,,,,,,,
10,25,3,slow,,,,,,,,
10,25,5,slow,,,,,,,,
10,25,8,slow,,,,,,,,
10,25,3,slow,,,,,,,,
10,,,,,,,,,,,
10,26,2,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,26,9,fast,,,,,,,,
10,26,3,fast,,,,,,,,
10,26,7,fast,,,,,,,,
10,,,,,,,,,,,
10,27,10,slow,0.00%,9.03%,0,88.89%,0,12+,105.00%,6
10,27,3,slow,,,,,,,,
10,27,5,slow,,,,,,,,
10,27,8,slow,,,,,,,,
10,27,1,slow,,,,,,,,
10,27,4,slow,,,,,,,,
10,27,10,slow,,,,,,,,
10,27,7,slow,,,,,,,,
10,27,3,slow,,,,,,,,
10,27,9,slow,,,,,,,,
10,27,2,slow,,,,,,,,
10,27,10,slow,,,,,,,,
10,,,,,,,,,,,
10,28,6,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
10,28,2,fast,,,,,,,,
10,28,10,fast,,,,,,,,
10,28,5,fast,,,,,,,,
10,,,,,,,,,,,
10,29,2,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
10,29,3,fast,,,,,,,,
10,29,9,fast,,,,,,,,
10,29,7,fast,,,,,,,,
10,,,,,,,,,,,
10,30,1,fast,0.00%,39.79%,0,96.97%,0,4+,75.00%,0
10,30,10,fast,,,,,,,,
10,30,6,fast,,,,,,,,
10,30,3,fast,,,,,,,,
5,practice 1,6,slow,,,,,,,,
5,practice 1,3,slow,,,,,,,,
5,practice 1,9,slow,,,,,,,,
5,practice 1,7,slow,,,,,,,,
5,practice 1,1,slow,,,,,,,,
5,practice 1,4,slow,,,,,,,,
5,practice 1,5,slow,,,,,,,,
5,practice 1,8,slow,,,,,,,,
5,practice 1,7,slow,,,,,,,,
5,practice 1,1,slow,,,,,,,,
5,practice 1,4,slow,,,,,,,,
5,practice 1,3,slow,,,,,,,,
5,practice 1,7,slow,,,,,,,,
5,,,,,,,,,,,
5,practice 2,1,fast,,,,,,,,
5,practice 2,3,fast,,,,,,,,
5,practice 2,8,fast,,,,,,,,
5,practice 2,5,fast,,,,,,,,
5,,,,,,,,,,,
5,1,1,slow,0.00%,18.74%,0.129,87.88%,0,14+,112.50%,6.29
5,1,3,slow,,,,,,,,
5,1,7,slow,,,,,,,,
5,1,5,slow,,,,,,,,
5,1,9,slow,,,,,,,,
5,1,6,slow,,,,,,,,
5,1,4,slow,,,,,,,,
5,1,9,slow,,,,,,,,
5,1,1,slow,,,,,,,,
5,1,5,slow,,,,,,,,
5,1,3,slow,,,,,,,,
5,1,7,slow,,,,,,,,
5,1,9,slow,,,,,,,,
5,1,5,slow,,,,,,,,
5,,,,,,,,,,,
5,2,1,slow,0.00%,8.51%,0,86.87%,0,14+,125.00%,7.4
5,2,9,slow,,,,,,,,
5,2,5,slow,,,,,,,,
5,2,2,slow,,,,,,,,
5,2,7,slow,,,,,,,,
5,2,3,slow,,,,,,,,
5,2,9,slow,,,,,,,,
5,2,1,slow,,,,,,,,
5,2,8,slow,,,,,,,,
5,2,4,slow,,,,,,,,
5,2,6,slow,,,,,,,,
5,2,9,slow,,,,,,,,
5,2,2,slow,,,,,,,,
5,2,5,slow,,,,,,,,
5,,,,,,,,,,,
5,3,2,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
5,3,7,fast,,,,,,,,
5,3,5,fast,,,,,,,,
5,3,1,fast,,,,,,,,
5,3,4,fast,,,,,,,,
5,,,,,,,,,,,
5,4,4,slow,7.14%,14.44%,0.148,87.88%,0,14+,112.50%,6
5,4,8,slow,,,,,,,,
5,4,1,slow,,,,,,,,
5,4,3,slow,,,,,,,,
5,4,8,slow,,,,,,,,
5,4,2,slow,,,,,,,,
5,4,9,slow,,,,,,,,
5,4,5,slow,,,,,,,,
5,4,1,slow,,,,,,,,
5,4,7,slow,,,,,,,,
5,4,4,slow,,,,,,,,
5,4,5,slow,,,,,,,,
5,4,8,slow,,,,,,,,
5,4,1,slow,,,,,,,,
5,,,,,,,,,,,
5,5,7,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,5,5,fast,,,,,,,,
5,5,9,fast,,,,,,,,
5,5,2,fast,,,,,,,,
5,,,,,,,,,,,
5,6,6,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,6,2,fast,,,,,,,,
5,6,4,fast,,,,,,,,
5,6,1,fast,,,,,,,,
5,,,,,,,,,,,
5,7,9,slow,0.00%,8.88%,0,87.88%,0,13+,109.09%,7
5,7,5,slow,,,,,,,,
5,7,1,slow,,,,,,,,
5,7,4,slow,,,,,,,,
5,7,2,slow,,,,,,,,
5,7,7,slow,,,,,,,,
5,7,9,slow,,,,,,,,
5,7,3,slow,,,,,,,,
5,7,8,slow,,,,,,,,
5,7,6,slow,,,,,,,,
5,7,1,slow,,,,,,,,
5,7,9,slow,,,,,,,,
5,7,4,slow,,,,,,,,
5,,,,,,,,,,,
5,8,4,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,8,7,fast,,,,,,,,
5,8,1,fast,,,,,,,,
5,8,8,fast,,,,,,,,
5,,,,,,,,,,,
5,9,9,slow,7.69%,11.76%,0.4,89.90%,0,13+,122.73%,0.074
5,9,6,slow,,,,,,,,
5,9,8,slow,,,,,,,,
5,9,1,slow,,,,,,,,
5,9,5,slow,,,,,,,,
5,9,2,slow,,,,,,,,
5,9,7,slow,,,,,,,,
5,9,9,slow,,,,,,,,
5,9,1,slow,,,,,,,,
5,9,5,slow,,,,,,,,
5,9,3,slow,,,,,,,,
5,9,6,slow,,,,,,,,
5,9,8,slow,,,,,,,,
5,,,,,,,,,,,
5,10,7,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
5,10,4,fast,,,,,,,,
5,10,1,fast,,,,,,,,
5,10,8,fast,,,,,,,,
5,,,,,,,,,,,
5,11,10,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
5,11,7,fast,,,,,,,,
5,11,3,fast,,,,,,,,
5,11,8,fast,,,,,,,,
5,11,6,fast,,,,,,,,
5,,,,,,,,,,,
5,12,1,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
5,12,3,fast,,,,,,,,
5,12,8,fast,,,,,,,,
5,12,5,fast,,,,,,,,
5,12,10,fast,,,,,,,,
5,,,,,,,,,,,
5,13,1,slow,0.00%,6.89%,0.2,87.88%,0,14+,100.00%,5.8
5,13,7,slow,,,,,,,,
5,13,2,slow,,,,,,,,
5,13,4,slow,,,,,,,,
5,13,10,slow,,,,,,,,
5,13,7,slow,,,,,,,,
5,13,9,slow,,,,,,,,
5,13,5,slow,,,,,,,,
5,13,1,slow,,,,,,,,
5,13,4,slow,,,,,,,,
5,13,6,slow,,,,,,,,
5,13,9,slow,,,,,,,,
5,13,3,slow,,,,,,,,
5,13,5,slow,,,,,,,,
5,,,,,,,,,,,
5,14,3,fast,0.00%,29.79%,0,96.97%,0,4+,150.00%,0
5,14,1,fast,,,,,,,,
5,14,10,fast,,,,,,,,
5,14,7,fast,,,,,,,,
5,,,,,,,,,,,
5,15,8,slow,7.69%,8.88%,0,87.88%,0,13+,95.45%,5
5,15,1,slow,,,,,,,,
5,15,3,slow,,,,,,,,
5,15,9,slow,,,,,,,,
5,15,4,slow,,,,,,,,
5,15,7,slow,,,,,,,,
5,15,9,slow,,,,,,,,
5,15,1,slow,,,,,,,,
5,15,10,slow,,,,,,,,
5,15,4,slow,,,,,,,,
5,15,2,slow,,,,,,,,
5,15,6,slow,,,,,,,,
5,15,9,slow,,,,,,,,
5,,,,,,,,,,,
5,16,7,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,16,5,fast,,,,,,,,
5,16,10,fast,,,,,,,,
5,16,2,fast,,,,,,,,
5,,,,,,,,,,,
5,17,6,fast,0.00%,30.10%,0,95.96%,0,5+,150.00%,0
5,17,1,fast,,,,,,,,
5,17,7,fast,,,,,,,,
5,17,3,fast,,,,,,,,
5,17,8,fast,,,,,,,,
5,,,,,,,,,,,
5,18,8,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
5,18,10,fast,,,,,,,,
5,18,6,fast,,,,,,,,
5,18,1,fast,,,,,,,,
5,18,7,fast,,,,,,,,
5,,,,,,,,,,,
5,19,7,slow,0.00%,6.81%,0,89.90%,0.5,11+,150.00%,6
5,19,3,slow,,,,,,,,
5,19,8,slow,,,,,,,,
5,19,1,slow,,,,,,,,
5,19,6,slow,,,,,,,,
5,19,2,slow,,,,,,,,
5,19,9,slow,,,,,,,,
5,19,3,slow,,,,,,,,
5,19,10,slow,,,,,,,,
5,19,1,slow,,,,,,,,
5,19,5,slow,,,,,,,,
5,,,,,,,,,,,
5,20,6,slow,0.00%,12.15%,0.25,89.90%,0,12+,120.00%,5.25
5,20,3,slow,,,,,,,,
5,20,10,slow,,,,,,,,
5,20,8,slow,,,,,,,,
5,20,2,slow,,,,,,,,
5,20,4,slow,,,,,,,,
5,20,1,slow,,,,,,,,
5,20,10,slow,,,,,,,,
5,20,8,slow,,,,,,,,
5,20,4,slow,,,,,,,,
5,20,7,slow,,,,,,,,
5,20,2,slow,,,,,,,,
5,,,,,,,,,,,
5,21,6,slow,0.00%,7.13%,0.25,88.89%,0,13+,109.09%,6.75
5,21,8,slow,,,,,,,,
5,21,1,slow,,,,,,,,
5,21,3,slow,,,,,,,,
5,21,10,slow,,,,,,,,
5,21,2,slow,,,,,,,,
5,21,7,slow,,,,,,,,
5,21,9,slow,,,,,,,,
5,21,4,slow,,,,,,,,
5,21,6,slow,,,,,,,,
5,21,1,slow,,,,,,,,
5,21,7,slow,,,,,,,,
5,21,9,slow,,,,,,,,
5,,,,,,,,,,,
5,22,6,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,22,3,fast,,,,,,,,
5,22,10,fast,,,,,,,,
5,22,7,fast,,,,,,,,
5,,,,,,,,,,,
5,23,1,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,23,8,fast,,,,,,,,
5,23,4,fast,,,,,,,,
5,23,6,fast,,,,,,,,
5,,,,,,,,,,,
5,24,7,slow,0.00%,12.15%,0,88.89%,0,12+,120.00%,5.75
5,24,1,slow,,,,,,,,
5,24,10,slow,,,,,,,,
5,24,3,slow,,,,,,,,
5,24,9,slow,,,,,,,,
5,24,7,slow,,,,,,,,
5,24,4,slow,,,,,,,,
5,24,6,slow,,,,,,,,
5,24,1,slow,,,,,,,,
5,24,8,slow,,,,,,,,
5,24,6,slow,,,,,,,,
5,24,3,slow,,,,,,,,
5,,,,,,,,,,,
5,25,10,slow,7.69%,11.76%,0,87.88%,0,13+,109.09%,7.6
5,25,3,slow,,,,,,,,
5,25,4,slow,,,,,,,,
5,25,7,slow,,,,,,,,
5,25,1,slow,,,,,,,,
5,25,9,slow,,,,,,,,
5,25,2,slow,,,,,,,,
5,25,4,slow,,,,,,,,
5,25,10,slow,,,,,,,,
5,25,8,slow,,,,,,,,
5,25,1,slow,,,,,,,,
5,25,7,slow,,,,,,,,
5,25,3,slow,,,,,,,,
5,,,,,,,,,,,
5,26,6,slow,0.00%,7.13%,0,87.88%,0,13+,136.36%,7
5,26,10,slow,,,,,,,,
5,26,1,slow,,,,,,,,
5,26,7,slow,,,,,,,,
5,26,3,slow,,,,,,,,
5,26,8,slow,,,,,,,,
5,26,2,slow,,,,,,,,
5,26,9,slow,,,,,,,,
5,26,7,slow,,,,,,,,
5,26,2,slow,,,,,,,,
5,26,4,slow,,,,,,,,
5,26,1,slow,,,,,,,,
5,26,10,slow,,,,,,,,
5,,,,,,,,,,,
5,27,6,slow,7.69%,7.13%,0,87.88%,0,13+,136.36%,5.5
5,27,9,slow,,,,,,,,
5,27,3,slow,,,,,,,,
5,27,10,slow,,,,,,,,
5,27,8,slow,,,,,,,,
5,27,1,slow,,,,,,,,
5,27,7,slow,,,,,,,,
5,27,3,slow,,,,,,,,
5,27,8,slow,,,,,,,,
5,27,2,slow,,,,,,,,
5,27,10,slow,,,,,,,,
5,27,5,slow,,,,,,,,
5,27,7,slow,,,,,,,,
5,,,,,,,,,,,
5,28,1,fast,0.00%,39.79%,0,96.97%,0,4+,75.00%,0
5,28,7,fast,,,,,,,,
5,28,10,fast,,,,,,,,
5,28,5,fast,,,,,,,,
5,,,,,,,,,,,
5,29,5,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
5,29,3,fast,,,,,,,,
5,29,10,fast,,,,,,,,
5,29,2,fast,,,,,,,,
5,,,,,,,,,,,
5,30,6,slow,0.00%,7.13%,0,87.88%,0,13+,136.36%,6
5,30,1,slow,,,,,,,,
5,30,9,slow,,,,,,,,
5,30,7,slow,,,,,,,,
5,30,10,slow,,,,,,,,
5,30,3,slow,,,,,,,,
5,30,7,slow,,,,,,,,
5,30,1,slow,,,,,,,,
5,30,6,slow,,,,,,,,
5,30,9,slow,,,,,,,,
5,30,2,slow,,,,,,,,
5,30,8,slow,,,,,,,,
5,30,4,slow,,,,,,,,
1,practice 1,1,slow,,,,,,,,
1,practice 1,8,slow,,,,,,,,
1,practice 1,5,slow,,,,,,,,
1,practice 1,6,slow,,,,,,,,
1,practice 1,2,slow,,,,,,,,
1,practice 1,9,slow,,,,,,,,
1,practice 1,2,slow,,,,,,,,
1,practice 1,7,slow,,,,,,,,
1,practice 1,3,slow,,,,,,,,
1,practice 1,6,slow,,,,,,,,
1,practice 1,1,slow,,,,,,,,
1,practice 1,9,slow,,,,,,,,
1,practice 1,1,slow,,,,,,,,
1,practice 1,3,slow,,,,,,,,
1,practice 1,5,slow,,,,,,,,
1,,,,,,,,,,,
1,practice 2,1,fast,,,,,,,,
1,practice 2,9,fast,,,,,,,,
1,practice 2,2,fast,,,,,,,,
1,practice 2,3,fast,,,,,,,,
1,practice 2,6,fast,,,,,,,,
1,,,,,,,,,,,
1,1,1,slow,13.33%,13.16%,0.129,86.87%,0.129,15+,126.92%,5.57
1,1,7,slow,,,,,,,,
1,1,3,slow,,,,,,,,
1,1,6,slow,,,,,,,,
1,1,2,slow,,,,,,,,
1,1,3,slow,,,,,,,,
1,1,7,slow,,,,,,,,
1,1,1,slow,,,,,,,,
1,1,10,slow,,,,,,,,
1,1,4,slow,,,,,,,,
1,1,6,slow,,,,,,,,
1,1,7,slow,,,,,,,,
1,1,3,slow,,,,,,,,
1,1,9,slow,,,,,,,,
1,1,4,slow,,,,,,,,
1,,,,,,,,,,,
1,2,2,slow,7.69%,26.27%,0.123,88.89%,0,13+,122.73%,5
1,2,4,slow,,,,,,,,
1,2,7,slow,,,,,,,,
1,2,3,slow,,,,,,,,
1,2,9,slow,,,,,,,,
1,2,2,slow,,,,,,,,
1,2,10,slow,,,,,,,,
1,2,9,slow,,,,,,,,
1,2,7,slow,,,,,,,,
1,2,9,slow,,,,,,,,
1,2,4,slow,,,,,,,,
1,2,7,slow,,,,,,,,
1,2,2,slow,,,,,,,,
1,,,,,,,,,,,
1,3,3,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
